@id,name,@lat,@lon,railway,public_transport
2746885438,Dresden Grenzstraße,51.1282809,13.7782287,station,station
2746933618,Dresden Flughafen,51.1246137,13.7660160,station,station
2749276857,Tharandt,50.9829688,13.5919875,station,station
2749430565,Freiberg (Sachs),50.9086704,13.3445784,station,station
2749904783,Dresden-Plauen,51.0295280,13.7029039,halt,station
2750667866,Köln-Longerich,50.9982365,6.9014803,station,station
2751547406,Freital-Potschappel,51.0137300,13.6623982,station,station
2751639370,Bochum-Ehrenfeld,51.4720712,7.2090454,halt,station
2751655137,Wattenscheid-Höntrop,51.4598402,7.1533882,halt,station
2752009153,Freital-Deuben,50.9992565,13.6464496,halt,station
2752156067,Freital-Hainsberg Hp,50.9886901,13.6378608,halt,station
2752279582,Nievenheim,51.1233751,6.7825813,station,station
2752318320,Neuss Allerheiligen,51.1424796,6.7567065,halt,station
2753175508,Freital-Hainsberg West,50.9810164,13.6230010,halt,
2753808505,Viersen,51.2548242,6.4040894,station,station
2753876934,Edle Krone,50.9500979,13.5835504,halt,station
2753942444,Leverkusen-Rheindorf,51.0642627,6.9634338,halt,station
2753953788,Leverkusen-Küppersteg,51.0461855,6.9879115,halt,station
2753966033,Leverkusen Chempark,51.0114001,6.9965901,station,station
2753970571,Köln-Stammheim,50.9900380,7.0018910,halt,station
2757806170,Klingenberg-Colmnitz,50.9258953,13.5009679,station,station
2757853195,Wustweiler,49.3986883,7.0349959,halt,station
2767984944,Niederbobritzsch,50.9013421,13.4404809,halt,station
2768452444,Muldenhütten,50.9057419,13.3888024,halt,station
2771566294,Dresden-Kemnitz,51.0730398,13.6688091,halt,station
2773783022,Elsterwerda,51.4600093,13.5165719,station,station
2773895769,Prösen Ost,51.4258799,13.5008729,halt,station
2773922000,Frauenhain,51.3842408,13.5036297,station,station
2773968852,Zabeltitz,51.3486231,13.5157366,halt,station
2774230989,Radebeul-Naundorf,51.1106104,13.5989813,halt,station
2774262054,Niederwartha,51.0942824,13.6061002,halt,station
2774330200,Cossebaude,51.0849931,13.6323725,station,station
2774392889,Dresden-Stetzsch,51.0805895,13.6516140,halt,station
2775989762,Dreileben-Drackenstedt,52.1438740,11.3425731,station,station
2775989766,Eilsleben (b Magdeburg),52.1503655,11.2162509,station,station
2775989781,Magdeburg-Sudenburg,52.1204575,11.5970294,halt,station
2776195486,Burg (b Magdeburg),52.2744115,11.8402498,station,station
2776195488,Gerwisch,52.1775728,11.7419658,station,station
2776195489,Güsen,52.3342293,11.9765141,station,station
2776195491,Magdeburg-Neustadt,52.1489057,11.6417987,station,station
2776195492,Möser,52.2187018,11.7843677,station,station
2784924506,Monreal,50.2963249,7.1530622,halt,station
2784924761,Urmersbach,50.2559478,7.1316906,halt,station
2786061735,Weyerdeelen-Umbeck,53.2342795,8.9451451,station,station
2786098627,Weyermoor,53.2188094,8.8879057,halt,
2792268277,Reichenbach (Oberlausitz),51.1356756,14.7954940,halt,station
2792305028,Zoblitz,51.1236692,14.7509615,halt,
2792418860,Görlitz-Rauschwalde,51.1491468,14.9365172,halt,station
2792418886,Gersdorf (b Görlitz),51.1252158,14.8542858,halt,station
2793052360,Löbau (Sachsen),51.0993856,14.6719190,station,station
2793597405,Hersbruck (links der Pegnitz),49.5003390,11.4347320,station,station
2793639009,Breitendorf,51.1386293,14.6227927,halt,
2793765923,Leingarten,49.1450649,9.1217775,station,
2793765940,Scheven,50.5596513,6.5922668,halt,station
2794322159,Pommritz / Pomorcy,51.1590682,14.5745917,halt,station
2795029584,Kubschütz / Kubšicy,51.1656425,14.5093948,halt,
2795065835,Düsseldorf-Friedrichstadt,51.2121229,6.7891521,halt,station
2796772650,Bautzen - Budyšin,51.1731249,14.4287344,station,station
2797203663,,50.3616473,7.6143670,station,stop_position
2799305221,Seitschen / Žičeń,51.1536306,14.3250227,halt,
2799492093,Demitz-Thumitz,51.1421983,14.2395696,halt,
2799929605,Bischofswerda,51.1254623,14.1858805,station,station
2800179575,Großharthau,51.1021869,14.0876518,halt,
2800184406,Weickersdorf (Sachs),51.1109444,14.1511795,halt,station
2800281085,Arnsdorf (bei Dresden),51.0930368,13.9817192,station,station
2802148352,Radeberg,51.1116162,13.9132829,station,station
2802973934,Teltow,52.3882208,13.2997399,station,station
2804556247,Neuhausen (b Cottbus),51.6875103,14.4121740,station,station
2804582751,Bagenz,51.6548808,14.4268911,station,station
2804723670,Spremberg / Grodk,51.5747888,14.3975494,station,station
2804921906,Rietschen / Rěčicy,51.3987669,14.7840251,halt,station
2805002933,Hähnichen,51.3641141,14.8566583,station,station
2805153632,Horka Pbf,51.3039041,14.9020848,station,station
2805172633,Hagenwerder,51.0702068,14.9603126,station,station
2805184771,Hirschfelde,50.9433773,14.8909364,halt,station
2806216448,Schmölln (Oberlausitz),51.1196627,14.2281968,halt,
2806258041,Putzkau,51.1029209,14.2355294,halt,
2806589074,Neukirch (Lausitz) West,51.0843006,14.2708523,station,station
2807355528,Bedburg-Hau,51.7587867,6.1739201,station,station
2807355529,Goch,51.6818085,6.1609241,station,station
2807355535,Weeze,51.6243478,6.1978591,station,station
2808272930,Schöneberg,52.4793491,13.3519181,station,station
2808666091,Lichterfelde West,52.4433056,13.2935862,halt,station
2809929957,Schirgiswalde-Kirschau,51.0796678,14.4267564,halt,
2809989234,Sohland,51.0535920,14.4319360,halt,
2810066557,Weimar Berkaer Bahnhof,50.9806343,11.3136564,station,station
2810066568,Weimar,50.9914438,11.3263608,station,station
2810632129,Neusalza-Spremberg,51.0342858,14.5262350,halt,station
2811552673,Ebersbach (Sachsen),51.0044255,14.5789894,station,station
2812130898,Eibau,50.9862736,14.6461480,halt,station
2812536818,Niederoderwitz,50.9523466,14.7243428,halt,
2812546456,Mittelherwigsdorf,50.9227868,14.7413318,halt,station
2817574529,Düsseldorf-Hellerhof,51.1331097,6.9081155,halt,station
2817727914,Gernsbach,48.7685903,8.3368619,station,station
2820236171,Butzbach,50.4312431,8.6695015,station,station
2820434901,Kirch Göns,50.4732705,8.6668503,halt,station
2820941790,Heidelberg Hauptbahnhof,49.4034737,8.6754223,station,station
2821098770,Gießen,50.5798685,8.6622116,station,station
2821118190,Marburg (Lahn),50.8192169,8.7750878,station,station
2821118193,Treysa,50.9106378,9.1858676,station,station
2821187067,Wabern (Bz Kassel),51.1029072,9.3580898,station,station
2822532892,Rummenohl,51.2778627,7.5283996,station,station
2823092639,Balgstädt,51.2083266,11.7386710,halt,stop_position
2824462793,Seebad Lubmin,54.1305723,13.6258695,halt,
2827402189,Karlsruhe Hagsfeld,49.0262453,8.4537121,station,station
2827470327,Blankenloch,49.0668996,8.4647709,station,station
2827599605,Graben-Neudorf,49.1617062,8.4905665,station,station
2827606896,Wiesental,49.2257001,8.5024357,halt,station
2827625953,Waghäusel,49.2481441,8.5082092,station,station
2829763459,Schwarzheide Ost,51.4736210,13.8907783,halt,station
2831483155,Laucha (Unstrut),51.2219966,11.6789059,station,station
2831483158,Nebra,51.2831804,11.5699914,station,station
2832121287,Neupetershain,51.6065382,14.1620854,halt,station
2835627177,Bamberg,49.9006357,10.8997336,station,station
2837208429,Weixdorf Bad,51.1401002,13.8019252,halt,station
2837231338,Weixdorf,51.1502208,13.8067307,halt,
2837408701,Ottendorf-Okrilla Süd,51.1778729,13.8249036,station,station
2837556546,Ostbahnhof,52.5107448,13.4351709,station,station
2837660127,Ottendorf-Okrilla Hp,51.1867411,13.8362453,halt,
2837845084,Ottendorf-Okrilla Nord,51.1974767,13.8350762,station,station
2839074794,Laußnitz,51.2482835,13.8798067,halt,station
2839403405,Königsbrück,51.2601564,13.8999851,station,station
2844061660,Dessau Hauptbahnhof,51.8398819,12.2347891,station,station
2846175501,Germersheim Süd/Nolte,49.2083537,8.3738075,station,station
2847096861,Grötzingen,49.0060865,8.4924083,station,station
2848020285,Gäufelden,48.5597156,8.8499749,halt,
2848020286,Horb,48.4418130,8.6889737,station,station
2856800317,Gaubüttelbrunn,49.6343571,9.8544634,halt,station
2856800318,Kirchheim (Unterfranken),49.6569217,9.8581779,halt,station
2856802339,Zimmern (Main-Tauber),49.5953081,9.7906971,halt,station
2856853271,Gerlachsheim,49.5810338,9.7108889,halt,station
2857866102,Herbolzheim (Breisgau),48.2239944,7.7678650,station,station
2858010890,Riegel-Malterdingen,48.1517373,7.7711138,station,station
2866952341,Villingen (Schwarzwald),48.0578147,8.4652872,station,station
2867865605,Neulußheim,49.2929427,8.5307043,halt,station
2867965743,Mössingen,48.4043966,9.0465237,station,station
2870063084,Emmendingen,48.1193379,7.8478338,station,
2870083369,Kollmarsreute,48.0987710,7.8867395,halt,
2870145095,Denzlingen,48.0690939,7.8817277,station,
2870196094,Gundelfingen (Bayern),48.5489109,10.3772399,station,station
2870211785,Freiburg-Zähringen,48.0245066,7.8638902,halt,
2870227214,Freiburg-Herdern,48.0085409,7.8512581,halt,
2870258631,Freiburg-Sankt Georgen,47.9755426,7.8029230,halt,station
2870274274,Ebringen,47.9601713,7.7679642,halt,station
2870319773,Norsingen,47.9391394,7.7261608,halt,station
2870400675,Buggingen,47.8553108,7.6282655,halt,station
2870447635,Müllheim im Markgräflerland,47.8101020,7.5995606,station,station
2870459336,Auggen,47.7899070,7.5866500,halt,station
2870874231,Kloster Bronnbach,49.7152450,9.5433862,halt,station
2872259636,Kleinröhrsdorf,51.1348406,13.9901162,halt,station
2872818313,Pulsnitz,51.1882519,14.0138417,station,station
2873966274,Bischheim-Gersdorf,51.2282308,14.0455730,halt,
2874334710,Kamenz (Sachs) / Kamjenc (Sakska),51.2740509,14.0921657,station,station
2878674660,Oberstdorf,47.4112728,10.2782500,station,station
2880589210,Vettin,53.0376175,12.1433375,halt,station
2882500461,Hösel,51.3414011,6.8929255,station,station
2882508202,Wandsbeker Chaussee,53.5696668,10.0600205,halt,station
2886138320,Eilvese,52.5448739,9.4285094,halt,station
2886953148,Hagen (Hannover),52.5739265,9.4085100,halt,station
2892428835,Roßlau (Elbe),51.8838380,12.2370501,station,station
2892625102,Tuchmühle,50.7640779,6.4881687,halt,station
2896838160,Haiger,50.7412658,8.2214272,station,station
2909563126,Blankenburg,52.5914655,13.4434822,station,station
2911579600,Rheydt-Odenkirchen,51.1379481,6.4463208,station,station
2912487342,Leopoldshafen Leopoldstraße,49.0971964,8.4011159,halt,station
2912494171,Reichenbach,48.9204483,8.4795911,station,station
2917414153,Eschweiler-St.Jöris,50.8351319,6.2019318,station,station
2917966997,Veringendorf,48.1605357,9.1991710,halt,station
2918315462,Roitzsch (Kr Bitterfeld),51.5706535,12.2631787,station,station
2918359102,Neuss Rheinparkcenter,51.2061815,6.7170210,halt,station
2921675408,Kolkwitz Süd - Gołkojce pódpołdnjo,51.7468859,14.2418442,halt,station
2921682453,Kolkwitz / Gołkojce,51.7575937,14.2506680,halt,station
2921682454,Kunersdorf / Kósobuz,51.7685907,14.1887105,halt,station
2922270819,Bad Ems,50.3277065,7.7290905,station,station
2923528550,Coswig (Anhalt),51.8878356,12.4587523,station,station
2923528554,Griebo,51.8804927,12.5236937,halt,station
2923528557,Jessen (Elster),51.7927537,12.9546955,station,station
2923528560,Klieken,51.8945016,12.3719043,halt,station
2923528565,Meinsdorf,51.9029793,12.2557321,halt,station
2923559982,Annaburg,51.7285829,13.0329724,halt,station
2923559985,Fermerswalde,51.6429571,13.1736751,station,station
2923615645,Tamm (Württemberg),48.9216731,9.1257332,station,station
2924245392,Wedding,52.5430625,13.3650375,station,station
2924460613,Legelshurst,48.5587356,7.9130958,halt,station
2924563701,Weinsberg West,49.1512505,9.2738889,halt,
2925674883,Frauenalb-Schielberg,48.8373923,8.4404816,station,station
2928266485,Eyach HzL,48.4461618,8.7830994,station,station
2928273089,Stetten bei Haigerloch,48.3534070,8.8125600,station,station
2930253488,Mühlen,48.4499124,8.7269198,halt,station
2931031135,Helmbach (Pfalz),49.3416109,7.9885769,station,station
2931245709,Baden-Baden,48.7904421,8.1910627,station,station
2931354552,Kehl,48.5766907,7.8066452,station,station
2931424723,Neunhofen,50.7242426,11.7140628,halt,station
2931428598,Offenburg,48.4765153,7.9465414,station,station
2933929704,Gaggenau,48.8055136,8.3202802,station,station
2935948297,Ottenhöfen,48.5669133,8.1508209,station,
2939647655,Kurort Jonsdorf,50.8538120,14.7064837,station,station
2939647656,Jonsdorf Haltestelle,50.8621163,14.7256337,halt,stop_position
2939734551,Oybin Haltepunkt Niederdorf,50.8621112,14.7537099,halt,stop_position
2939734594,Oybin Haltepunkt Teufelsmühle,50.8532479,14.7517720,halt,stop_position
2939748499,Oybin,50.8435456,14.7455395,station,station
2939764647,Breddin,52.8860705,12.2242475,station,station
2939764648,Schwaig,49.4715064,11.2004937,halt,station
2940574711,Zittau Vorstadt,50.8902115,14.7918453,station,station
2940761370,Zittau Haltepunkt,50.8985546,14.8171400,halt,stop_position
2940888404,Olbersdorf Niederdorf,50.8812794,14.7813077,halt,stop_position
2941687118,Marienplatz,48.1371436,11.5753989,station,station
2941789294,Beelitz Stadt,52.2402753,12.9669645,station,station
2949338969,Köln Steinstraße,50.8952751,7.0576212,halt,station
2949341746,Troisdorf,50.8139480,7.1508684,station,station
2950551727,Mannheim-Neckarau,49.4557572,8.4946502,halt,station
2950551730,Mannheim-Rheinau,49.4238590,8.5352276,station,station
2951149891,Regensburg-Prüfening,49.0124154,12.0492667,halt,station
2952265601,Bruchsal Am Mantel,49.1411808,8.5632769,halt,station
2955542876,Bäumenheim,48.6798692,10.8103165,halt,station
2955542877,Mertingen Bahnhof,48.6608804,10.8248467,station,station
2955703563,Düsseldorf Volksgarten,51.2101001,6.7918786,halt,station
2955703564,Düsseldorf-Reisholz,51.1813384,6.8604122,halt,station
2955703565,Langenfeld (Rheinl)-Berghausen,51.1174750,6.9237248,halt,station
2958387932,Kuppenheim,48.8340378,8.2563705,halt,station
2958399194,Forbach (Schwarzwald),48.6803533,8.3614865,station,station
2958859136,Karlsruhe-Durlach,49.0020956,8.4622543,station,station
2960197347,Westerstetten,48.5198531,9.9494251,station,station
2960296862,Fischen,47.4559694,10.2717254,station,station
2965489987,Bretten Bahnhof,49.0368581,8.6931971,station,station
2965499218,Wössingen Ost,49.0157632,8.6098391,halt,
2966666085,Düsseldorf Wehrhahn,51.2284203,6.7981599,station,station
2966666086,Düsseldorf Zoo,51.2371253,6.7969260,halt,station
2967255951,Chorin,52.9035102,13.8695761,station,station
2967255952,Seehausen (Uckermark),53.2213904,13.8840522,halt,station
2967255953,Warnitz (Uckermark),53.1834520,13.8771708,halt,station
2967624278,Grävenwiesbach,50.3825074,8.4579071,station,station
2967663803,Wehrheim,50.2964280,8.5671113,station,station
2967669551,Neu-Anspach,50.3008026,8.5147184,station,
2967672635,Usingen,50.3308468,8.5278434,station,station
2967672658,Wilhelmsdorf,50.3499949,8.4811718,halt,
2967678141,Köppern,50.2701583,8.6464930,station,station
2968130090,Liederbach,50.1186386,8.4863302,station,station
2968441557,Passow (Uckermark),53.1491730,14.1019200,station,station
2969217752,Friedrichstal (Baden),49.1006247,8.4740971,halt,station
2969808422,Oschatz Lichtstraße,51.3024218,13.1095736,halt,station
2969812985,Mügeln-Flocke,51.2372858,13.0679456,halt,
2970248393,Unterliederbach,50.1079758,8.5279993,halt,station
2970328245,Duisburg Hauptbahnhof,51.4296701,6.7761771,station,station
2970328246,Düsseldorf-Unterrath,51.2764682,6.7888379,station,station
2970328247,Essen-Altenessen,51.4842762,7.0068439,station,station
2970328248,Essen-Dellwig,51.4878611,6.9216999,halt,station
2970570365,Liederbach Süd,50.1154731,8.5012874,halt,station
2971146021,Schwandorf,49.3263177,12.1038045,station,station
2974219763,Stresow,52.5319419,13.2093454,station,station
2975445573,Nürnberg Frankenstadion,49.4309138,11.1298350,station,station
2975991455,Köthen,51.7523008,11.9892892,station,station
2981121243,Hörlkofen,48.2426547,11.9423168,station,station
2983200608,Bückeburg,52.2676541,9.0475472,station,station
2983201162,Wuppertal-Oberbarmen,51.2738901,7.2212549,station,station
2983201163,Wuppertal-Unterbarmen,51.2589854,7.1714744,station,station
2990369234,Kahl (KVG),50.0767049,9.0058946,station,station
2990369235,Kahl (Main),50.0765616,9.0054828,station,station
2991205986,Schönberg (Holst),54.3870394,10.3751770,station,station
2993548324,Saalfeld (Saale),50.6504488,11.3745646,station,station
2995088470,Ostheim v.d.Rhön,50.4559224,10.2321416,station,station
3001148799,Mülheim (Ruhr)-Styrum,51.4491773,6.8526869,station,station
3004030551,Schonungen,50.0488495,10.3054133,halt,station
3007217223,Preußen,51.5883045,7.5396722,station,station
3007489637,Essen West,51.4544016,6.9802402,station,station
3008960389,Brühl-Kierberg,50.8383931,6.8885567,halt,station
3009010640,Silberhütte (Anh),51.6288867,11.0916075,station,stop_position
3010526841,Neuss Am Kaiser,51.2200920,6.6982160,halt,station
3010827615,Essen Hauptbahnhof,51.4514769,7.0144679,station,station
3012589068,Wustermark,52.5519090,12.9385373,station,station
3013018448,Erftstadt,50.8072763,6.8330118,station,station
3014139889,Harra,50.4184729,11.6860234,halt,station
3016475772,Duisburg-Hochfeld Süd,51.4089982,6.7534291,halt,station
3016475799,Rheinhausen Ost,51.4018699,6.7239906,halt,station
3016645801,Tating,54.3228603,8.7095290,halt,station
3020817675,Billstedt,53.5425937,10.1068760,station,station
3020817676,Burgstraße,53.5557979,10.0420061,station,station
3020817678,Hammer Kirche,53.5556085,10.0555254,station,station
3020817680,Horner Rennbahn,53.5537430,10.0839253,station,station
3020817681,Legienstraße,53.5474087,10.0954582,station,station
3020817682,Merkenstraße,53.5386364,10.1247497,station,station
3020817685,Mümmelmannsberg,53.5281075,10.1500277,station,station
3020822246,Steinfurther Allee,53.5410403,10.1392385,station,station
3024373644,Norheim,49.8087395,7.8120937,halt,station
3027565242,Stuttgart Feuersee,48.7726044,9.1659138,halt,station
3027980569,Weilerswist-Derkum,50.7066103,6.8168104,station,station
3027987871,Weilerswist,50.7499884,6.8448669,halt,station
3028759519,Hoyerswerda - Wojerecy,51.4327781,14.2311222,station,station
3033367121,Berg am Laim,48.1339710,11.6336000,station,station
3034089803,Berne,53.6270857,10.1399662,station,station
3034089804,Fuhlsbüttel,53.6324114,10.0268510,station,station
3034089805,Hallerstraße,53.5728163,9.9890301,station,station
3034089807,Klein Borstel,53.6280261,10.0332975,station,station
3034089808,Ochsenzoll,53.6780751,10.0018152,station,station
3034314606,Weil der Stadt,48.7555815,8.8730002,station,station
3034741424,Stuttgart Universität,48.7452713,9.1057650,halt,station
3034811520,Stuttgart Österfeld,48.7375038,9.1167264,station,station
3039826739,Mettmann Stadtwald,51.2510287,6.9871082,station,station
3039833375,Büttgen,51.1971945,6.6057941,halt,station
3039835136,Holzheim (bei Neuss),51.1655916,6.6645356,station,station
3041262555,Limburg (Lahn),50.3844765,8.0621441,station,station
3043128922,Neuwirtshaus (Porscheplatz),48.8338271,9.1522111,halt,station
3043348659,Stuttgart-Rohr,48.7177263,9.1084072,station,station
3043366695,Oberaichen,48.7052607,9.1272836,halt,station
3043452988,Bad Cannstatt,48.8014069,9.2168515,station,station
3044304327,Köln Süd,50.9276006,6.9372707,station,station
3045280857,Nürnberger Straße,48.8063750,9.2348625,halt,station
3045304520,Sommerrain,48.8152317,9.2485170,halt,station
3045348184,Fellbach,48.8202970,9.2707765,station,station
3045410353,Waiblingen,48.8262806,9.3006415,station,station
3045595163,Ditzingen,48.8235995,9.0674255,station,station
3047893978,Euskirchen,50.6577860,6.7921979,station,station
3049355064,Illingen (Württemberg),48.9566217,8.9219059,station,station
3049716628,Wolferode,51.5124511,11.5079166,halt,station
3050289100,Euskirchen-Kreuzweingarten,50.6131201,6.7961783,halt,station
3051029336,Blankenheim (Sangerhausen),51.5027941,11.4265552,station,station
3054468017,Bad Wilsnack,52.9603392,11.9491192,station,station
3054468018,Glöwen,52.9034282,12.0841656,station,station
3055011894,Ruschberg,49.6227800,7.2874972,halt,station
3055177388,Fischbach-Weierbach,49.7389577,7.4047390,station,station
3055341381,Kornwestheim Personenbahnhof,48.8621538,9.1800732,station,station
3056230863,Dornburg (Saale),51.0087372,11.6757466,station,station
3056230864,Jena Saalbahnhof,50.9367569,11.5936451,station,station
3056230865,Jena West,50.9231945,11.5780972,station,station
3056282952,Euskirchen-Stotzheim,50.6340817,6.8109642,halt,station
3057125121,Ludwigsburg,48.8922609,9.1852056,station,station
3057264906,Asperg,48.9075521,9.1476389,station,station
3059034109,Bad Blankenburg (Thüringerw),50.6825643,11.2751689,station,station
3059034736,Stadtilm,50.7670022,11.0708740,station,station
3059296466,Elgersburg,50.7058165,10.8499815,halt,station
3059296467,Grimmenthal,50.5327711,10.4506681,station,station
3059296468,Gräfenroda,50.7590761,10.8327173,station,station
3059296510,Suhl,50.6050123,10.6826811,station,station
3059296511,Sülzenbrücken,50.8874669,10.8959068,halt,station
3059296512,Zella-Mehlis,50.6466332,10.6745234,station,station
3059371088,Oppurg,50.7058908,11.6506738,station,station
3059371089,Orlamünde,50.7756979,11.5451703,station,station
3059371090,Pößneck ob Bf,50.6903044,11.5880873,station,station
3059447825,Kahla (Thür),50.8088861,11.5891683,halt,
3059447826,Rudolstadt (Thür),50.7180031,11.3392256,station,station
3059447827,Rudolstadt-Schwarza,50.6910751,11.3280969,station,
3059447828,Uhlstädt,50.7415958,11.4627084,halt,station
3059639299,Alfeld (Leine),51.9815398,9.8175148,station,station
3059639300,Banteln,52.0660098,9.7504069,station,station
3059639301,Einbeck-Salzderhelden,51.7982038,9.9227761,station,station
3059639304,Elze (Hannover),52.1204247,9.7470208,station,station
3059639305,Freden (Leine),51.9277681,9.8990452,station,station
3059639306,Göttingen,51.5367827,9.9258967,station,station
3059639307,Hannover Hauptbahnhof,52.3769504,9.7416533,station,station
3059639308,Kreiensen,51.8513638,9.9675102,station,station
3059639311,Nordstemmen,52.1675749,9.7904788,station,station
3059639313,Northeim (Hannover),51.7031949,9.9865371,station,station
3059639315,Sarstedt,52.2322168,9.8423339,station,station
3059743767,Großschwabhausen,50.9369741,11.4819660,halt,station
3059743768,Hermsdorf-Klosterlausnitz,50.9037926,11.8587574,station,station
3059743769,Kraftsdorf,50.8782100,11.9312281,halt,station
3059743770,Mellingen (Thür),50.9499988,11.3944296,halt,station
3059743773,Papiermühle,50.8853182,11.7897579,halt,station
3059744036,Töppeln,50.8908532,12.0061007,halt,station
3059751448,Camburg (Saale),51.0510574,11.7048581,station,station
3059966333,Bad Fallingbostel,52.8628023,9.6999865,station,station
3059966336,Handeloh,53.2419730,9.8447461,station,station
3059966338,Hodenhagen,52.7659893,9.5953590,station,station
3059966341,Langenhagen Mitte,52.4400847,9.7252642,station,station
3059966344,Mellendorf,52.5487397,9.7442698,station,station
3059966345,Schneverdingen,53.1112391,9.7987489,station,station
3059966347,Schwarmstedt,52.6784634,9.6242655,station,station
3060681868,Binau,49.3723076,9.0838196,halt,station
3060765256,Backnang,48.9427565,9.4261260,station,station
3060997851,Grunbach,48.8103929,9.4200338,station,station
3061260240,Schorndorf,48.8070207,9.5258205,station,station
3061266970,Schmalkalden,50.7201885,10.4406543,station,station
3061266971,Steinbach-Hallenberg,50.6931689,10.5581701,station,station
3061266972,Wernshausen,50.7213216,10.3536985,station,station
3061330052,Themar,50.5067142,10.6174137,station,station
3061379652,Eisfeld,50.4177924,10.9046139,station,station
3061379653,Mengersgereuth-Hämmern,50.3929119,11.1183034,station,station
3061379654,Rauenstein(Thür),50.4122400,11.0475278,station,
3061379655,Sonneberg (Thür) Hbf,50.3554468,11.1685439,station,station
3061424944,Ernstthal am Rennsteig,50.4965174,11.1643141,station,station
3061424945,Lauscha (Thür),50.4730249,11.1602837,station,station
3061947219,Bad Salzungen,50.8151818,10.2310319,station,station
3061947220,Eisenach Hauptbahnhof,50.9768973,10.3319937,station,station
3061947221,Förtha (Kr Eisenach),50.9387922,10.2619430,station,station
3061947222,Immelborn,50.7932823,10.2804920,station,station
3061947224,Meiningen,50.5732929,10.4210237,station,station
3061947226,Walldorf (Werra),50.6175789,10.3908765,station,station
3062086694,Hildburghausen,50.4253617,10.7175250,station,station
3062672024,Rentwertshausen,50.4553481,10.4327765,station,station
3067887863,Ibbenbüren-Esch,52.2997104,7.6561874,station,station
3068121277,Braunschweiger Platz,52.3704618,9.7620184,station,station
3068189388,Stuttgart Neckarpark (Mercedes-Benz),48.7918161,9.2411731,station,station
3068304219,Altbach,48.7202616,9.3827566,halt,station
3068973927,Landwehr,53.5611691,10.0378965,station,station
3069955996,Malsch Süd,48.8874974,8.3158828,halt,station
3069955997,Malsch,48.8895471,8.3238114,halt,station
3069962207,Bruchhausen (bei Ettlingen),48.9239869,8.3739571,halt,station
3070526308,Kork,48.5702411,7.8742292,station,station
3070549330,Oberkirch,48.5292467,8.0767162,station,
3070631211,Aachen Hauptbahnhof,50.7677663,6.0913818,station,station
3070866965,Goslar,51.9117290,10.4207245,station,station
3070913590,Hoheneichen,53.6355141,10.0677176,halt,station
3070913591,Kornweg (Klein Borstel),53.6324430,10.0541722,halt,station
3070913592,Poppenbüttel,53.6521774,10.0940214,station,station
3070913593,Wellingsbüttel,53.6412490,10.0827111,halt,station
3072185593,Könitz (Thür),50.6601665,11.4871646,station,station
3072185594,Neustadt (Orla),50.7347760,11.7576018,station,station
3072185595,Triptis,50.7408287,11.8720323,station,station
3072185596,Unterwellenborn,50.6591636,11.4348333,station,station
3072185597,Weida,50.7858988,12.0621826,station,station
3072294047,Lobenstein (Thür),50.4524583,11.6418806,station,station
3072294048,Blankenstein (Saale),50.4012737,11.6979068,station,station
3072294049,Breternitz,50.6163404,11.4060178,halt,station
3072294051,Hockeroda,50.5973955,11.4340892,halt,station
3072294052,Kaulsdorf (Saale),50.6113867,11.4334979,halt,station
3072294053,Leutenberg,50.5649397,11.4477809,station,station
3072294054,Lichtentanne (Thür),50.5244064,11.4815884,station,station
3072421085,Loitsch-Hohenleuben,50.7340105,12.0482498,station,station
3072421475,Schüptitz,50.7227134,12.0297960,halt,station
3072421476,Weida Altstadt,50.7678669,12.0583776,halt,stop_position
3072421477,Zeulenroda unt Bf,50.6594528,12.0113422,station,station
3072443817,Bad Köstritz,50.9315280,12.0285556,station,station
3072443818,Crossen an der Elster,50.9657923,11.9840937,station,station
3072542179,Nöbdenitz,50.8789169,12.2806782,halt,station
3072542180,Ronneburg,50.8595900,12.1821931,station,station
3072655840,Elsterberg,50.6136352,12.1674710,station,station
3072655841,Greiz,50.6532321,12.1947884,station,station
3072655842,Greiz-Dölau,50.6313933,12.1859770,halt,station
3072712506,Altenburg,50.9973508,12.4437969,station,station
3073802251,Bad Sulza,51.0948659,11.6347509,halt,station
3073802252,Naumburg (Saale) Hbf,51.1629266,11.7966387,station,station
3073802253,Oßmannstedt,51.0194144,11.4258920,halt,station
3073802266,Vieselbach,50.9929005,11.1383917,station,station
3073847174,Straußfurt,51.1636654,10.9875053,station,station
3073924973,Artern,51.3629303,11.3104521,station,station
3073924974,Erfurt Ost,51.0145880,11.0438375,station,station
3073925361,Reinsdorf (bei Artern),51.3422489,11.2858419,halt,station
3073925362,Stotternheim,51.0521419,11.0483109,halt,station
3073925363,Voigtstedt,51.3909362,11.3070555,halt,station
3073963913,Karsdorf,51.2808878,11.6556566,halt,station
3074039170,Erfurt Nord,51.0033428,11.0292986,station,station
3074039171,Gispersleben,51.0222171,11.0000548,station,station
3074039172,Greußen,51.2292160,10.9414878,station,station
3074039174,Kleinfurra,51.4173625,10.7636597,station,station
3074039175,Kühnhausen,51.0363511,10.9781768,station,station
3074041244,Wasserthaleben,51.2587255,10.8897401,station,station
3074041245,Wolkramshausen,51.4398347,10.7454812,station,station
3074080872,Bad Langensalza,51.1015362,10.6407700,station,station
3074080873,Döllstädt,51.0848839,10.8132340,station,station
3074120076,Ballstädt (Kr Gotha),51.0406569,10.7076362,station,station
